   1.30999911       91.5182800      -12.8510914    
   1.31999910       91.3887863      -12.9491911    
   1.32999909       91.2583160      -13.0472908    
   1.33999908       91.1268616      -13.1453905    
   1.34999907       90.9944229      -13.2434902    
   1.35999906       90.8610077      -13.3415899    
   1.36999905       90.7266083      -13.4396896    
   1.37999904       90.5912323      -13.5377893    
   1.38999903       90.4548721      -13.6358891    
   1.39999902       90.3175354      -13.7339888    
   1.40999901       90.1792145      -13.8320885    
   1.41999900       90.0399094      -13.9301882    
   1.42999899       89.8996277      -14.0282879    
   1.43999898       89.7583618      -14.1263876    
   1.44999897       89.6161194      -14.2244873    
   1.45999897       89.4728928      -14.3225870    
   1.46999896       89.3286896      -14.4206867    
   1.47999895       89.1835022      -14.5187864    
   1.48999894       89.0373306      -14.6168861    
   1.49999893       88.8901825      -14.7149858    
   1.50999892       88.7420502      -14.8130856    
   1.51999891       88.5929413      -14.9111853    
   1.52999890       88.4428482      -15.0092850    
   1.53999889       88.2917709      -15.1073847    
   1.54999888       88.1397171      -15.2054844    
   1.55999887       87.9866791      -15.3035841    
   1.56999886       87.8326645      -15.4016838    
   1.57999885       87.6776657      -15.4997835    
   1.58999884       87.5216904      -15.5978832    
   1.59999883       87.3647308      -15.6959829    
   1.60999882       87.2067871      -15.7940826    
   1.61999881       87.0478668      -15.8921824    
   1.62999880       86.8879623      -15.9902821    
   1.63999879       86.7270813      -16.0883827    
   1.64999878       86.5652161      -16.1864834    
   1.65999877       86.4023666      -16.2845840    
   1.66999876       86.2385406      -16.3826847    
   1.67999876       86.0737305      -16.4807854    
   1.68999875       85.9079437      -16.5788860    
   1.69999874       85.7411728      -16.6769867    
   1.70999873       85.5734253      -16.7750874    
   1.71999872       85.4046936      -16.8731880    
   1.72999871       85.2349777      -16.9712887    
   1.73999870       85.0642853      -17.0693893    
   1.74999869       84.8926086      -17.1674900    
   1.75999868       84.7199554      -17.2655907    
   1.76999867       84.5463181      -17.3636913    
